Tipo de usuario,NewVisitor,ReturningVisitor,Fuente/medio,Google CPC,DFA CPC,BING CPC,Facebook,Tripadvisor,Referrals,Organic / Direct,,C’_digo ISO del pa’_s,Device Type,Mobile,Tablet,Desktop,Users,Sessions,Number of Pages visited,Number of Transactions,Revenue
Returning Visitor,0,1,pdckiteboarding.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,25,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,MX,desktop,0,0,1,22,22,53,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,20,20,41,0,0
Returning Visitor,0,1,pdelcarmen.com / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,3,3,3,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,IN,mobile,1,0,0,2,2,7,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,MX,tablet,0,1,0,2,2,4,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,CL,mobile,1,0,0,1,1,6,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,pdelcarmen.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,pdelcarmen.com / referral,0,0,0,0,0,1,0,,MX,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,pedersontravel.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,pegast-agent.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,4,4,10,0,0
New Visitor,1,0,pegast-agent.ru / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,4,4,7,0,0
Returning Visitor,0,1,pegast-agent.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,pegast-agent.ru / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,1,6,16,0,0
Returning Visitor,0,1,pegast.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,peixeurbano.com.br / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,5,5,10,0,0
Returning Visitor,0,1,peixeurbano.com.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,4,5,16,0,0
New Visitor,1,0,peixeurbano.com.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,3,3,11,0,0
New Visitor,1,0,peixeurbano.com.br / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,peninsulaconventioncenter.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,2,2,3,0,0
New Visitor,1,0,peninsulaconventioncenter.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,peninsulaconventioncenter.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,3,0,0
Returning Visitor,0,1,peninsulaconventioncenter.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,peninsulaconventioncenter.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pequepaginas.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,3,3,4,0,0
Returning Visitor,0,1,pequepaginas.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,5,8,0,0
New Visitor,1,0,pequepaginas.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,pequepaginas.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,pequepaginas.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,perfectweddingguide.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,22,0,0
Returning Visitor,0,1,perfectweddingguide.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,perfectweddingguide.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,11,0,0
Returning Visitor,0,1,performancein.com / referral,0,0,0,0,0,1,0,,IN,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,perkinsls.nwoca.org / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,1,21,0,0
Returning Visitor,0,1,pesquisa.sapo.pt / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,pesquisaweb.pt / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,peterturnley.com / referral,0,0,0,0,0,1,0,,IT,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,peterturnley.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,3,0,0
Returning Visitor,0,1,pf.tradedoubler.com / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,pg.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,2,2,7,0,0
New Visitor,1,0,phe.es / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,phoenix-gmbh.mitarbeiterangebote.de / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,pilgrim-group.org / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,pinkelephant.ru / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,5,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,36,36,96,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,8,15,120,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,CA,mobile,1,0,0,5,5,15,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,5,5,13,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,FR,mobile,1,0,0,4,4,29,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,CA,tablet,0,1,0,3,3,9,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,3,3,4,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,3,14,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,3,3,5,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,2,2,2,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,CA,tablet,0,1,0,2,2,4,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,4,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,AT,mobile,1,0,0,1,1,32,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,BE,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,IT,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,MQ,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,MX,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,NL,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,pinterest.com / referral,0,0,0,0,0,1,0,,VE,mobile,1,0,0,1,1,5,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,FR,mobile,1,0,0,1,3,6,0,0
Returning Visitor,0,1,pinterest.com / referral,0,0,0,0,0,1,0,,MQ,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,piratinviaggio.kayak.it / referral,0,0,0,0,0,1,0,,DO,mobile,1,0,0,2,2,13,0,0
New Visitor,1,0,pisodeexhibicion.com / referral,0,0,0,0,0,1,0,,MX,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,pl.dolphin.com / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,1,1,6,0,0
New Visitor,1,0,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,PL,desktop,0,0,1,2,2,6,0,0
New Visitor,1,0,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,DE,mobile,1,0,0,1,1,8,0,0
New Visitor,1,0,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,ES,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,PL,mobile,1,0,0,1,1,13,0,0
New Visitor,1,0,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,PL,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,NO,desktop,0,0,1,1,1,5,0,0
Returning Visitor,0,1,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,PL,mobile,1,0,0,1,1,3,0,0
Returning Visitor,0,1,pl.tripadvisor.com / referral,0,0,0,0,1,1,0,,PL,tablet,0,1,0,1,1,4,0,0
Returning Visitor,0,1,playa-de-muro.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,playa-de-muro.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,2,0,0
Returning Visitor,0,1,playablancalanzarote.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,playademuro.de / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,7,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,4,4,6,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,4,5,4,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,DE,mobile,1,0,0,2,2,2,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,2,4,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,2,2,3,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,IT,mobile,1,0,0,1,1,2,0,0
New Visitor,1,0,playademuro.net / referral,0,0,0,0,0,1,0,,RU,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,CH,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,2,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,GB,tablet,0,1,0,1,1,1,0,0
Returning Visitor,0,1,playademuro.net / referral,0,0,0,0,0,1,0,,SK,mobile,1,0,0,1,1,65,0,0
Returning Visitor,0,1,playadepalma.net / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,playadepalma.net / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,playadepalma.net / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,playawebcams.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,6,6,9,0,0
New Visitor,1,0,playawebcams.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,6,6,7,0,0
New Visitor,1,0,playawebcams.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,4,4,5,0,0
New Visitor,1,0,playawebcams.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,2,2,4,0,0
Returning Visitor,0,1,playawebcams.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,2,2,2,0,0
Returning Visitor,0,1,playawebcams.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,2,0,0
New Visitor,1,0,playtravel.rs / referral,0,0,0,0,0,1,0,,NO,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,pldtravel.com / referral,0,0,0,0,0,1,0,,BG,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,3,3,31,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,2,2,22,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,2,1,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,4,8,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,2,2,33,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,0,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,7,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,US,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,plus.google.com / referral,0,0,0,0,0,1,0,,ZZ,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,BE,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,plus.google.com / referral,0,0,0,0,0,1,0,,NL,mobile,1,0,0,1,3,9,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,4,5,20,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,6,43,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,BE,desktop,0,0,1,2,2,10,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,2,9,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,BE,desktop,0,0,1,2,2,2,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,BY,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,US,mobile,1,0,0,1,1,3,0,0
New Visitor,1,0,plus.url.google.com / referral,0,0,0,0,0,1,0,,ZZ,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,6,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,CZ,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,plus.url.google.com / referral,0,0,0,0,0,1,0,,IE,desktop,0,0,1,1,1,8,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,8,8,18,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,4,4,8,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,MX,desktop,0,0,1,2,2,5,0,0
Returning Visitor,0,1,plusnetwork.com / referral,0,0,0,0,0,1,0,,AR,desktop,0,0,1,2,3,18,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,CO,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,plusnetwork.com / referral,0,0,0,0,0,1,0,,VE,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,plusnetwork.com / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,1,1,9,0,0
Returning Visitor,0,1,plustravel.com.uy / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,13,17,66,0,0
New Visitor,1,0,plustravel.com.uy / referral,0,0,0,0,0,1,0,,UY,desktop,0,0,1,6,6,24,0,0
New Visitor,1,0,plustravel.com.uy / referral,0,0,0,0,0,1,0,,UY,tablet,0,1,0,1,1,4,0,0
Returning Visitor,0,1,plustravel.com.uy / referral,0,0,0,0,0,1,0,,UY,mobile,1,0,0,1,1,23,0,0
New Visitor,1,0,poczta.interia.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,poczta.o2.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,3,10,36,0,0
New Visitor,1,0,poczta.o2.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,poczta.o2.pl / referral,0,0,0,0,0,1,0,,AT,desktop,0,0,1,1,1,0,0,0
Returning Visitor,0,1,poczta.o2.pl / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,4,7,0,0
New Visitor,1,0,poczta.onet.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,13,13,25,0,0
Returning Visitor,0,1,poczta.onet.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,5,5,12,0,0
Returning Visitor,0,1,poczta.onet.pl / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,poczta.onet.pl / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,2,0,0
Returning Visitor,0,1,poczta.onet.pl / referral,0,0,0,0,0,1,0,,IE,desktop,0,0,1,1,2,6,0,0
New Visitor,1,0,poczta.wp.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,13,13,27,0,0
Returning Visitor,0,1,poczta.wp.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,5,14,114,1,1848.03
New Visitor,1,0,poczta.wp.pl / referral,0,0,0,0,0,1,0,,PL,mobile,1,0,0,2,2,2,0,0
New Visitor,1,0,poczta.wp.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,2,2,7,0,0
New Visitor,1,0,poczta.wp.pl / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,poczta.wp.pl / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,3,0,0
Returning Visitor,0,1,poczta.wp.pl / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,poczta10.o2.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,1,1,4,0,0
Returning Visitor,0,1,poczta10.o2.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,1,3,12,0,0
Returning Visitor,0,1,pogoda.turtella.ru / referral,0,0,0,0,0,1,0,,RU,mobile,1,0,0,1,1,6,0,0
New Visitor,1,0,poisk-toura.com / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,poloconghaile.com / referral,0,0,0,0,0,1,0,,IE,tablet,0,1,0,5,5,32,0,0
New Visitor,1,0,poloconghaile.com / referral,0,0,0,0,0,1,0,,IE,desktop,0,0,1,4,4,10,0,0
New Visitor,1,0,poloconghaile.com / referral,0,0,0,0,0,1,0,,IE,mobile,1,0,0,3,3,15,0,0
Returning Visitor,0,1,poloconghaile.com / referral,0,0,0,0,0,1,0,,IE,tablet,0,1,0,2,2,24,0,0
New Visitor,1,0,poloconghaile.com / referral,0,0,0,0,0,1,0,,GB,desktop,0,0,1,1,1,3,0,0
New Visitor,1,0,poloconghaile.com / referral,0,0,0,0,0,1,0,,GB,mobile,1,0,0,1,1,4,0,0
Returning Visitor,0,1,poloconghaile.com / referral,0,0,0,0,0,1,0,,IE,mobile,1,0,0,1,1,13,0,0
New Visitor,1,0,polotravelltd.com / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,ponokalive.ca / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,ponokalive.ca / referral,0,0,0,0,0,1,0,,CA,desktop,0,0,1,1,1,4,0,0
New Visitor,1,0,ponte.rs / referral,0,0,0,0,0,1,0,,RS,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,ponte.rs / referral,0,0,0,0,0,1,0,,RS,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,ponte.rs / referral,0,0,0,0,0,1,0,,RS,mobile,1,0,0,1,1,1,0,0
New Visitor,1,0,poppins-tour.com / referral,0,0,0,0,0,1,0,,RU,desktop,0,0,1,1,1,8,0,0
New Visitor,1,0,poprzednia.r.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,23,23,67,0,0
Returning Visitor,0,1,poprzednia.r.pl / referral,0,0,0,0,0,1,0,,PL,desktop,0,0,1,12,17,76,0,0
New Visitor,1,0,poprzednia.r.pl / referral,0,0,0,0,0,1,0,,BE,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,poprzednia.r.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,1,1,10,0,0
Returning Visitor,0,1,poprzednia.r.pl / referral,0,0,0,0,0,1,0,,PL,tablet,0,1,0,1,2,10,0,0
New Visitor,1,0,porserdekiabi.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,1,1,9,0,0
New Visitor,1,0,portail.akeo.fr / referral,0,0,0,0,0,1,0,,FR,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,portal-hotel-akademie.com / referral,0,0,0,0,0,1,0,,DE,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,portal-sites.net / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,3,3,11,0,0
Returning Visitor,0,1,portal-sites.net / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,2,4,0,0
Returning Visitor,0,1,portal-wifi-temas.nauta.cu / referral,0,0,0,0,0,1,0,,CU,tablet,0,1,0,1,3,7,0,0
New Visitor,1,0,portal.bintercanarias.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,2,2,13,0,0
New Visitor,1,0,portal.formaturismo.com.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,8,8,12,0,0
New Visitor,1,0,portal.formaturismo.com.br / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,4,4,11,0,0
Returning Visitor,0,1,portal.formaturismo.com.br / referral,0,0,0,0,0,1,0,,BR,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,portal.sitecom.com / referral,0,0,0,0,0,1,0,,NL,tablet,0,1,0,1,1,3,0,0
Returning Visitor,0,1,portal.swiss.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,2,4,10,1,707.28
New Visitor,1,0,portal.swiss.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,1,1,2,0,0
New Visitor,1,0,portal.swiss.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,1,1,1,0,0
New Visitor,1,0,portal.tds.net / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,3,3,6,0,0
Returning Visitor,0,1,portal.tds.net / referral,0,0,0,0,0,1,0,,US,desktop,0,0,1,1,2,8,0,0
New Visitor,1,0,portal.visualonline.tur.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,11,11,39,0,0
Returning Visitor,0,1,portal.visualonline.tur.br / referral,0,0,0,0,0,1,0,,BR,desktop,0,0,1,3,3,4,0,0
New Visitor,1,0,portaldasviagens.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,3,3,5,0,0
New Visitor,1,0,portaldasviagens.com / referral,0,0,0,0,0,1,0,,PT,mobile,1,0,0,2,2,26,0,0
Returning Visitor,0,1,portaldasviagens.com / referral,0,0,0,0,0,1,0,,CH,desktop,0,0,1,2,4,26,0,0
New Visitor,1,0,portaldasviagens.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,3,0,0
Returning Visitor,0,1,portaldasviagens.com / referral,0,0,0,0,0,1,0,,DE,desktop,0,0,1,1,1,2,0,0
Returning Visitor,0,1,portaldasviagens.com / referral,0,0,0,0,0,1,0,,PT,desktop,0,0,1,1,1,1,0,0
Returning Visitor,0,1,portaldasviagens.com / referral,0,0,0,0,0,1,0,,PT,mobile,1,0,0,1,1,1,0,0
Returning Visitor,0,1,portaldasviagens.com / referral,0,0,0,0,0,1,0,,PT,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,portaljovenclm.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,12,12,20,0,0
New Visitor,1,0,portaljovenclm.com / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,7,7,7,0,0
New Visitor,1,0,portaljovenclm.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,2,2,11,0,0
Returning Visitor,0,1,portaljovenclm.com / referral,0,0,0,0,0,1,0,,ES,desktop,0,0,1,2,2,3,0,0
Returning Visitor,0,1,portaljovenclm.com / referral,0,0,0,0,0,1,0,,ES,tablet,0,1,0,1,1,1,0,0
New Visitor,1,0,portalparados.es / referral,0,0,0,0,0,1,0,,ES,mobile,1,0,0,9,9,26,0,0
